reeks,gezin,risico,type,maand,positie,waarde,cel
uitkering,-,pensioen,ZV100,-,2000,1682.862893,'Julie HS & VS'!D78
uitkering,-,pensioen,ZV100,-,2250,1726.6749890000001,'Julie HS & VS'!E78
uitkering,-,pensioen,ZV100,-,2500,1825.016179,'Julie HS & VS'!F78
uitkering,-,pensioen,ZV100,-,2750,1969.534461,'Julie HS & VS'!G78
uitkering,-,pensioen,ZV100,-,3000,2098.6969680000002,'Julie HS & VS'!H78
uitkering,-,pensioen,ZV100,-,3250,2238.6239420000002,'Julie HS & VS'!I78
uitkering,-,pensioen,ZV100,-,3500,2355.4500840000001,'Julie HS & VS'!J78
uitkering,-,pensioen,ZV100,-,3750,2474.2340180000001,'Julie HS & VS'!K78
uitkering,-,pensioen,ZV100,-,4000,2615.65202,'Julie HS & VS'!L78
uitkering,-,pensioen,ZV100,-,4250,2749.335752,'Julie HS & VS'!M78
uitkering,-,pensioen,ZV100,-,4500,2868.233299,'Julie HS & VS'!N78
uitkering,-,pensioen,ZV100,-,4750,2987.2740330000001,'Julie HS & VS'!O78
uitkering,-,pensioen,ZV100,-,5000,3133.2700380000001,'Julie HS & VS'!P78
uitkering,-,pensioen,ZV100,-,5250,3270.9446680000001,'Julie HS & VS'!Q78
uitkering,-,pensioen,ZV100,-,5500,3414.951208,'Julie HS & VS'!R78
uitkering,-,pensioen,ZV100,-,5750,3559.5729630000001,'Julie HS & VS'!S78
uitkering,-,pensioen,ZV100,-,6000,3627.4119169999999,'Julie HS & VS'!T78
uitkering,-,pensioen,ZV100,-,6250,3627.4119169999999,'Julie HS & VS'!U78
uitkering,-,pensioen,ZV100,-,6500,3627.4119169999999,'Julie HS & VS'!V78
uitkering,-,pensioen,ZV100,-,6750,3627.4119169999999,'Julie HS & VS'!W78
uitkering,-,pensioen,ZV100,-,7000,3627.4119169999999,'Julie HS & VS'!X78
uitkering,-,pensioen,ZV100,-,7500,3627.4119169999999,'Julie HS & VS'!Y78
uitkering,-,pensioen,ZV100,-,8000,3627.4119169999999,'Julie HS & VS'!Z78
uitkering,-,pensioen,ZV100,-,8500,3627.4119169999999,'Julie HS & VS'!AA78
uitkering,-,pensioen,ZV100,-,9000,3627.4119169999999,'Julie HS & VS'!AB78
uitkering,-,pensioen,ZV100,-,9500,3627.4119169999999,'Julie HS & VS'!AC78
uitkering,-,pensioen,ZV100,-,10000,3627.4119169999999,'Julie HS & VS'!AD78
uitkering,-,pensioen,ZV100,-,11000,3627.4119169999999,'Julie HS & VS'!AE78
uitkering,-,pensioen,ZV100,-,12000,3627.4119169999999,'Julie HS & VS'!AF78
uitkering,-,pensioen,ZV100,-,13000,3627.4119169999999,'Julie HS & VS'!AG78
uitkering,-,pensioen,ZV100,-,14000,3627.4119169999999,'Julie HS & VS'!AH78
uitkering,-,pensioen,ZV100,-,15000,3627.4119169999999,'Julie HS & VS'!AI78
uitkering,-,pensioen,ZV75,-,1550,1682.862893,'Julie HS & VS'!B79
uitkering,-,pensioen,ZV75,-,1800,1682.862893,'Julie HS & VS'!C79
uitkering,-,pensioen,ZV75,-,2000,1682.862893,'Julie HS & VS'!D79
uitkering,-,pensioen,ZV75,-,2250,1682.862893,'Julie HS & VS'!E79
uitkering,-,pensioen,ZV75,-,2500,1682.862893,'Julie HS & VS'!F79
uitkering,-,pensioen,ZV75,-,2750,1682.862893,'Julie HS & VS'!G79
uitkering,-,pensioen,ZV75,-,3000,1726.6749890000001,'Julie HS & VS'!H79
uitkering,-,pensioen,ZV75,-,3250,1788.888017,'Julie HS & VS'!I79
uitkering,-,pensioen,ZV75,-,3500,1897.27226,'Julie HS & VS'!J79
uitkering,-,pensioen,ZV75,-,3750,2001.8251419999999,'Julie HS & VS'!K79
uitkering,-,pensioen,ZV75,-,4000,2098.6969680000002,'Julie HS & VS'!L79
uitkering,-,pensioen,ZV75,-,4250,2206.3332610000002,'Julie HS & VS'!M79
uitkering,-,pensioen,ZV75,-,4500,2289.2298049999999,'Julie HS & VS'!N79
uitkering,-,pensioen,ZV75,-,4750,2387.2384699999998,'Julie HS & VS'!O79
uitkering,-,pensioen,ZV75,-,5000,2484.7751659999999,'Julie HS & VS'!P79
uitkering,-,pensioen,ZV75,-,5250,2582.230341,'Julie HS & VS'!Q79
uitkering,-,pensioen,ZV75,-,5500,2682.4926059999998,'Julie HS & VS'!R79
uitkering,-,pensioen,ZV75,-,5750,2779.5910560000002,'Julie HS & VS'!S79
uitkering,-,pensioen,ZV75,-,6000,2868.233299,'Julie HS & VS'!T79
uitkering,-,pensioen,ZV75,-,6250,2956.9449359999999,'Julie HS & VS'!U79
uitkering,-,pensioen,ZV75,-,6500,3064.4328300000002,'Julie HS & VS'!V79
uitkering,-,pensioen,ZV75,-,6750,3167.6900329999999,'Julie HS & VS'!W79
uitkering,-,pensioen,ZV75,-,7000,3270.9446680000001,'Julie HS & VS'!X79
uitkering,-,pensioen,ZV75,-,7500,3493.8358020000001,'Julie HS & VS'!Y79
uitkering,-,pensioen,ZV75,-,8000,3627.4119169999999,'Julie HS & VS'!Z79
uitkering,-,pensioen,ZV75,-,8500,3627.4119169999999,'Julie HS & VS'!AA79
uitkering,-,pensioen,ZV75,-,9000,3627.4119169999999,'Julie HS & VS'!AB79
uitkering,-,pensioen,ZV75,-,9500,3627.4119169999999,'Julie HS & VS'!AC79
uitkering,-,pensioen,ZV75,-,10000,3627.4119169999999,'Julie HS & VS'!AD79
uitkering,-,pensioen,ZV75,-,11000,3627.4119169999999,'Julie HS & VS'!AE79
uitkering,-,pensioen,ZV75,-,12000,3627.4119169999999,'Julie HS & VS'!AF79
uitkering,-,pensioen,ZV75,-,13000,3627.4119169999999,'Julie HS & VS'!AG79
uitkering,-,pensioen,ZV75,-,14000,3627.4119169999999,'Julie HS & VS'!AH79
uitkering,-,pensioen,ZV75,-,15000,3627.4119169999999,'Julie HS & VS'!AI79
uitkering,-,pensioen,ZV50,-,1550,1682.862893,'Julie HS & VS'!B80
uitkering,-,pensioen,ZV50,-,1800,1682.862893,'Julie HS & VS'!C80
uitkering,-,pensioen,ZV50,-,2000,1682.862893,'Julie HS & VS'!D80
uitkering,-,pensioen,ZV50,-,2250,1682.862893,'Julie HS & VS'!E80
uitkering,-,pensioen,ZV50,-,2500,1682.862893,'Julie HS & VS'!F80
uitkering,-,pensioen,ZV50,-,2750,1682.862893,'Julie HS & VS'!G80
uitkering,-,pensioen,ZV50,-,3000,1682.862893,'Julie HS & VS'!H80
uitkering,-,pensioen,ZV50,-,3250,1682.862893,'Julie HS & VS'!I80
uitkering,-,pensioen,ZV50,-,3500,1682.862893,'Julie HS & VS'!J80
uitkering,-,pensioen,ZV50,-,3750,1682.862893,'Julie HS & VS'!K80
uitkering,-,pensioen,ZV50,-,4000,1682.862893,'Julie HS & VS'!L80
uitkering,-,pensioen,ZV50,-,4250,1682.862893,'Julie HS & VS'!M80
uitkering,-,pensioen,ZV50,-,4500,1726.6749890000001,'Julie HS & VS'!N80
uitkering,-,pensioen,ZV50,-,4750,1778.719603,'Julie HS & VS'!O80
uitkering,-,pensioen,ZV50,-,5000,1825.016179,'Julie HS & VS'!P80
uitkering,-,pensioen,ZV50,-,5250,1897.27226,'Julie HS & VS'!Q80
uitkering,-,pensioen,ZV50,-,5500,1957.4848489999999,'Julie HS & VS'!R80
uitkering,-,pensioen,ZV50,-,5750,2034.115714,'Julie HS & VS'!S80
uitkering,-,pensioen,ZV50,-,6000,2098.6969680000002,'Julie HS & VS'!T80
uitkering,-,pensioen,ZV50,-,6250,2174.0426889999999,'Julie HS & VS'!U80
uitkering,-,pensioen,ZV50,-,6500,2238.6239420000002,'Julie HS & VS'!V80
uitkering,-,pensioen,ZV50,-,6750,2289.2298049999999,'Julie HS & VS'!W80
uitkering,-,pensioen,ZV50,-,7000,2355.4500840000001,'Julie HS & VS'!X80
uitkering,-,pensioen,ZV50,-,7500,2474.2340180000001,'Julie HS & VS'!Y80
uitkering,-,pensioen,ZV50,-,8000,2615.65202,'Julie HS & VS'!Z80
uitkering,-,pensioen,ZV50,-,8500,2749.335752,'Julie HS & VS'!AA80
uitkering,-,pensioen,ZV50,-,9000,2868.233299,'Julie HS & VS'!AB80
uitkering,-,pensioen,ZV50,-,9500,2987.2740330000001,'Julie HS & VS'!AC80
uitkering,-,pensioen,ZV50,-,10000,3133.2700380000001,'Julie HS & VS'!AD80
uitkering,-,pensioen,ZV50,-,11000,3428.0986400000002,'Julie HS & VS'!AE80
uitkering,-,pensioen,ZV50,-,12000,3627.4119169999999,'Julie HS & VS'!AF80
uitkering,-,pensioen,ZV50,-,13000,3627.4119169999999,'Julie HS & VS'!AG80
uitkering,-,pensioen,ZV50,-,14000,3627.4119169999999,'Julie HS & VS'!AH80
uitkering,-,pensioen,ZV50,-,15000,3627.4119169999999,'Julie HS & VS'!AI80
uitkering,-,pensioen,ZV00,-,1550,1682.862893,'Julie HS & VS'!B81
uitkering,-,pensioen,ZV00,-,1800,1682.862893,'Julie HS & VS'!C81
uitkering,-,pensioen,ZV00,-,2000,1682.862893,'Julie HS & VS'!D81
uitkering,-,pensioen,ZV00,-,2250,1682.862893,'Julie HS & VS'!E81
uitkering,-,pensioen,ZV00,-,2500,1682.862893,'Julie HS & VS'!F81
uitkering,-,pensioen,ZV00,-,2750,1682.862893,'Julie HS & VS'!G81
uitkering,-,pensioen,ZV00,-,3000,1682.862893,'Julie HS & VS'!H81
uitkering,-,pensioen,ZV00,-,3250,1682.862893,'Julie HS & VS'!I81
uitkering,-,pensioen,ZV00,-,3500,1682.862893,'Julie HS & VS'!J81
uitkering,-,pensioen,ZV00,-,3750,1682.862893,'Julie HS & VS'!K81
uitkering,-,pensioen,ZV00,-,4000,1682.862893,'Julie HS & VS'!L81
uitkering,-,pensioen,ZV00,-,4250,1682.862893,'Julie HS & VS'!M81
uitkering,-,pensioen,ZV00,-,4500,1682.862893,'Julie HS & VS'!N81
uitkering,-,pensioen,ZV00,-,4750,1682.862893,'Julie HS & VS'!O81
uitkering,-,pensioen,ZV00,-,5000,1682.862893,'Julie HS & VS'!P81
uitkering,-,pensioen,ZV00,-,5250,1682.862893,'Julie HS & VS'!Q81
uitkering,-,pensioen,ZV00,-,5500,1682.862893,'Julie HS & VS'!R81
uitkering,-,pensioen,ZV00,-,5750,1682.862893,'Julie HS & VS'!S81
uitkering,-,pensioen,ZV00,-,6000,1682.862893,'Julie HS & VS'!T81
uitkering,-,pensioen,ZV00,-,6250,1682.862893,'Julie HS & VS'!U81
uitkering,-,pensioen,ZV00,-,6500,1682.862893,'Julie HS & VS'!V81
uitkering,-,pensioen,ZV00,-,6750,1682.862893,'Julie HS & VS'!W81
uitkering,-,pensioen,ZV00,-,7000,1682.862893,'Julie HS & VS'!X81
uitkering,-,pensioen,ZV00,-,7500,1682.862893,'Julie HS & VS'!Y81
uitkering,-,pensioen,ZV00,-,8000,1682.862893,'Julie HS & VS'!Z81
uitkering,-,pensioen,ZV00,-,8500,1682.862893,'Julie HS & VS'!AA81
uitkering,-,pensioen,ZV00,-,9000,1682.862893,'Julie HS & VS'!AB81
uitkering,-,pensioen,ZV00,-,9500,1682.862893,'Julie HS & VS'!AC81
uitkering,-,pensioen,ZV00,-,10000,1682.862893,'Julie HS & VS'!AD81
uitkering,-,pensioen,ZV00,-,11000,1682.862893,'Julie HS & VS'!AE81
uitkering,-,pensioen,ZV00,-,12000,1682.862893,'Julie HS & VS'!AF81
uitkering,-,pensioen,ZV00,-,13000,1682.862893,'Julie HS & VS'!AG81
uitkering,-,pensioen,ZV00,-,14000,1682.862893,'Julie HS & VS'!AH81
uitkering,-,pensioen,ZV00,-,15000,1682.862893,'Julie HS & VS'!AI81
uitkering,-,pensioen,ZE,-,1550,1682.862893,'Julie HS & VS'!B82
uitkering,-,pensioen,ZE,-,1800,1682.862893,'Julie HS & VS'!C82
uitkering,-,pensioen,ZE,-,2000,1682.862893,'Julie HS & VS'!D82
uitkering,-,pensioen,ZE,-,2250,1685.7037250000001,'Julie HS & VS'!E82
uitkering,-,pensioen,ZE,-,2500,1802.6041929999999,'Julie HS & VS'!F82
uitkering,-,pensioen,ZE,-,2750,1947.648207,'Julie HS & VS'!G82
uitkering,-,pensioen,ZE,-,3000,2095.820526,'Julie HS & VS'!H82
uitkering,-,pensioen,ZE,-,3250,2241.6627579999999,'Julie HS & VS'!I82
